Time,Voltage,Throttled_Status,Ring_Oscillation,RPI_Model,GPIO_Pin,MAC_Address,Operating_System,Device_Machine,Computer_Name,IP_Address,Uptime,Boottime,CPU_Temp,CPU%,CPU_count,System_Calls,Current_CPU_Freq,Min_CPU_Freq,Max_CPU_Freq,System_Load_Avg_1Min,System_Load_Avg_5Min,System_Load_Avg_15Min,Process_Most_CPU,Physical_Memory,RAM_Usage,Memory%_Availabe,Memory%_Used,Process_Most_Memory,Disk_Usage,Disk_Space,Number_bytes_sent,Number_bytes_received,Number_packets_sent,Number_packets_received
2022-02-26 01:05:19.093205,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 43 minutes",2022-02-22 20:22:14,48.686,0.4,4,0,900.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'python': 0.4, 'pulseaudio': 0.3}",8.192524288,1171.689472,75.03629767694868,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.024820411493664, 'pcmanfm': 1.654894086778446, 'mutter': 1.3436640055036477}",11.3,62.52857344,97380085,2480180909,367800,2093913
2022-02-26 01:06:19.432524,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 44 minutes",2022-02-22 20:22:14,48.686,0.4,4,0,700.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'python': 0.4, 'pulseaudio': 0.3}",8.192524288,1171.697664,75.02499840010239,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.02707026750288, 'pcmanfm': 1.654894086778446, 'mutter': 1.3436640055036477}",11.3,62.52857344,97383385,2480209837,367829,2094037
2022-02-26 01:07:24.910915,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 45 minutes",2022-02-22 20:22:14,48.199,0.4,4,0,900.0,600.0,1800.0,0.75,0.25,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'python': 0.4, 'pulseaudio': 0.3}",8.192524288,1171.689472,75.01794885127352,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.029320123512095, 'pcmanfm': 1.654894086778446, 'mutter': 1.3436640055036477}",11.3,62.52857344,97384909,2480238894,367844,2094160
2022-02-26 01:08:25.255402,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 46 minutes",2022-02-22 20:22:14,48.199,0.4,4,0,700.0,600.0,1800.0,0.25,0.0,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.693568,75.02569835530527,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.025220385895303, 'pcmanfm': 1.654894086778446, 'mutter': 1.3436640055036477}",11.3,62.52857344,97387452,2480279810,367862,2094308
2022-02-26 01:09:25.619568,0.86,0x0,2.226,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 47 minutes",2022-02-22 20:22:14,47.712,0.4,4,0,750.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.693568,75.02249856009216,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.0277202259055422, 'pcmanfm': 1.654894086778446, 'mutter': 1.3436640055036477}",11.3,62.52857344,97389342,2480305881,367884,2094429
2022-02-26 01:10:26.084609,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 48 minutes",2022-02-22 20:22:14,46.738,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.697664,75.02249856009216,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.0172208978625368, 'pcmanfm': 1.654894086778446, 'mutter': 1.3436640055036477}",11.3,62.52857344,97392526,2480339924,367907,2094563
2022-02-26 01:11:26.436675,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 49 minutes",2022-02-22 20:22:14,47.712,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.689472,75.0198487296813,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.019520750671957, 'pcmanfm': 1.654894086778446, 'mutter': 1.3437140023038525}",11.3,62.52857344,97393542,2480376016,367920,2094705
2022-02-26 01:12:26.788431,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 50 minutes",2022-02-22 20:22:14,48.199,0.4,4,0,800.0,600.0,1800.0,1.0,0.25,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.689472,75.01874880007679,25.0,"{'chromium-browser': 22.611452867016514, 'Xorg': 2.0217706066811725, 'pcmanfm': 1.654894086778446, 'mutter': 1.3437140023038525}",11.3,62.52857344,97397105,2480413091,367948,2094856
2022-02-26 01:13:27.264863,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 51 minutes",2022-02-22 20:22:14,47.712,0.4,4,0,700.0,600.0,1800.0,0.25,0.25,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.693568,75.02694827531037,25.0,"{'chromium-browser': 22.60375335978497, 'Xorg': 2.01767086906438, 'pcmanfm': 1.654894086778446, 'mutter': 1.3437140023038525}",11.3,62.52857344,97397965,2480429875,367960,2094957
2022-02-26 01:14:27.583336,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 52 minutes",2022-02-22 20:22:14,47.225,0.3,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.700000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.693568,75.02674828810956,25.0,"{'chromium-browser': 22.60375335978497, 'Xorg': 2.0199207250735953, 'pcmanfm': 1.654894086778446, 'mutter': 1.3437140023038525}",11.3,62.52857344,97400755,2480445373,367980,2095038
2022-02-26 01:15:27.861144,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 53 minutes",2022-02-22 20:22:14,48.199,0.3,4,0,700.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.600000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.697664,75.03049804812493,25.0,"{'chromium-browser': 22.60375335978497, 'Xorg': 2.0221705810828103, 'pcmanfm': 1.654894086778446, 'mutter': 1.3437140023038525}",11.3,62.52857344,97402555,2480449912,368002,2095089
2022-02-26 01:16:28.317809,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 54 minutes",2022-02-22 20:22:14,48.199,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.600000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.693568,75.03404782093946,25.0,"{'chromium-browser': 22.607003151798285, 'Xorg': 2.0244204370920262, 'pcmanfm': 1.654894086778446, 'mutter': 1.3437140023038525}",11.3,62.52857344,97405345,2480464616,368022,2095177
2022-02-26 01:17:28.683937,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 days, 4 hours, 55 minutes",2022-02-22 20:22:14,46.738,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 13.600000000000001, 'mutter': 0.8, 'Xorg': 0.7, 'pulseaudio': 0.3, 'python': 0.3}",8.192524288,1171.693568,75.02829818891591,25.0,"{'chromium-browser': 22.607003151798285, 'Xorg': 2.026720289901446, 'pcmanfm': 1.654894086778446, 'mutter': 1.3437140023038525}",11.3,62.52857344,97406163,2480473167,368033,2095245
