Time,Voltage,Throttled_Status,Ring_Oscillation,RPI_Model,GPIO_Pin,MAC_Address,Operating_System,Device_Machine,Computer_Name,IP_Address,Uptime,Boottime,CPU_Temp,CPU%,CPU_count,System_Calls,Current_CPU_Freq,Min_CPU_Freq,Max_CPU_Freq,System_Load_Avg_1Min,System_Load_Avg_5Min,System_Load_Avg_15Min,Process_Most_CPU,Physical_Memory,RAM_Usage,Memory%_Availabe,Memory%_Used,Process_Most_Memory,Disk_Usage,Disk_Space,Number_bytes_sent,Number_bytes_received,Number_packets_sent,Number_packets_received
2022-02-25 10:39:03.570015,0.926,0x0,2.582,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 16 minutes",2022-02-22 20:22:14,57.939,28.3,4,0,1800.0,600.0,1800.0,30.5,16.0,8.0,"{'chromium-browse': 15.000000000000002, 'python3': 1.0, 'jupyter-noteboo': 0.8, 'Xorg': 0.6, 'mutter': 0.6}",8.192524288,1124.61824,75.91834122616153,24.1,"{'chromium-browser': 21.302986608857033, 'Xorg': 2.0194207570715474, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,56543689,1789544926,260044,1524799
2022-02-25 10:40:08.981068,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 17 minutes",2022-02-22 20:22:14,55.991,9.6,4,0,1800.0,600.0,1800.0,23.5,16.5,8.75,"{'chromium-browse': 15.2, 'python3': 0.9, 'jupyter-noteboo': 0.7, 'Xorg': 0.6, 'mutter': 0.6}",8.192524288,1126.989824,75.36492664469473,24.6,"{'chromium-browser': 21.879149734416995, 'Xorg': 2.0200707154742097, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,56675747,1789612693,260202,1524977
2022-02-25 10:41:09.269321,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 2 days, 14 hours, 18 minutes",2022-02-22 20:22:14,55.504,6.3,4,0,1800.0,600.0,1800.0,8.5,13.5,8.25,"{'chromium-browse': 15.3, 'python3': 0.8, 'mutter': 0.7, 'jupyter-noteboo': 0.7, 'Xorg': 0.6}",8.192524288,1126.998016,75.8427960610521,24.2,"{'chromium-browser': 21.380281661973633, 'Xorg': 2.0247704146934593, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,56680376,1789618337,260247,1525050
2022-02-25 10:42:09.567358,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 19 minutes",2022-02-22 20:22:14,54.043,11.3,4,0,700.0,600.0,1800.0,18.0,15.5,9.25,"{'chromium-browse': 16.1, 'python3': 0.8, 'mutter': 0.7, 'Xorg': 0.6, 'jupyter-noteboo': 0.6}",8.192524288,1127.002112,76.18992384487393,23.8,"{'chromium-browser': 21.062102025470367, 'Xorg': 2.0262203218993986, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,56824983,1789749531,260454,1525282
2022-02-25 10:43:10.038319,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 20 minutes",2022-02-22 20:22:14,55.991,5.6,4,0,1800.0,600.0,1800.0,15.5,14.499999999999998,9.25,"{'chromium-browse': 16.1, 'mutter': 0.7, 'python3': 0.7, 'Xorg': 0.6, 'jupyter-noteboo': 0.6}",8.192524288,1126.998016,75.0877443843594,24.9,"{'chromium-browser': 21.553570571483426, 'Xorg': 2.075817147702547, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,56895071,1789820261,260578,1525440
2022-02-25 10:44:10.295804,0.926,0x0,2.585,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 21 minutes",2022-02-22 20:22:14,54.53,7.8,4,0,1800.0,600.0,1800.0,14.499999999999998,14.249999999999998,9.5,"{'chromium-browse': 16.7, 'mutter': 0.7, 'python3': 0.7, 'Xorg': 0.6, 'jupyter-noteboo': 0.6}",8.192524288,1127.006208,75.96913797516959,24.0,"{'chromium-browser': 21.26838882311532, 'Xorg': 2.018320827467042, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,57026396,1789954211,260759,1525655
2022-02-25 10:45:10.613106,0.926,0x0,2.582,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 22 minutes",2022-02-22 20:22:14,57.452,16.4,4,0,1800.0,600.0,1800.0,24.25,16.75,10.5,"{'chromium-browse': 31.3, 'mutter': 0.7, 'python3': 0.7, 'Xorg': 0.6}",8.192524288,1127.120896,75.18733801036734,24.8,"{'chromium-browser': 21.45327699027262, 'Xorg': 2.023970465890183, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,57091700,1790412793,261071,1526142
2022-02-25 10:46:11.044516,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 23 minutes",2022-02-22 20:22:14,56.965,4.1,4,0,1800.0,600.0,1800.0,10.75,14.000000000000002,10.0,"{'chromium-browse': 20.200000000000003, 'mutter': 0.7, 'python3': 0.7, 'Xorg': 0.6}",8.192524288,1127.133184,75.17068907589915,24.8,"{'chromium-browser': 21.705760831306794, 'Xorg': 2.024170453091002, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,57188965,1790512892,261226,1526336
2022-02-25 10:47:11.316430,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,127.0.0.1,"up 2 days, 14 hours, 24 minutes",2022-02-22 20:22:14,55.991,12.2,4,0,1800.0,600.0,1800.0,21.0,15.5,10.5,"{'chromium-browse': 18.3, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.6}",8.192524288,1127.133184,75.39572467362089,24.6,"{'chromium-browser': 21.46682612312812, 'Xorg': 2.0284701779086136, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,57343615,1790564049,261412,1526527
2022-02-25 10:48:11.629199,0.926,0x0,2.580,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 25 minutes",2022-02-22 20:22:14,62.322,20.3,4,0,1800.0,600.0,1800.0,36.5,19.75,12.25,"{'chromium-browse': 17.5, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.6}",8.192524288,1127.149568,66.62963570331499,33.4,"{'chromium-browser': 30.144770734672978, 'Xorg': 2.0297200979137333, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,72242107,1791047441,271571,1531067
2022-02-25 10:49:12.490585,0.926,0x0,2.582,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 26 minutes",2022-02-22 20:22:14,58.913,34.9,4,0,1800.0,600.0,1800.0,35.75,23.5,14.249999999999998,"{'chromium-browse': 17.0, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.6}",8.192524288,1129.476096,74.75516566939716,25.2,"{'chromium-browser': 21.96089450275182, 'Xorg': 2.016270958658646, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,79632407,1805680970,277361,1543610
2022-02-25 10:50:12.814507,0.926,0x0,2.582,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 2 days, 14 hours, 27 minutes",2022-02-22 20:22:14,56.478,12.6,4,0,1800.0,600.0,1800.0,30.0,25.0,15.25,"{'chromium-browse': 17.1, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.6}",8.192524288,1129.484288,75.77410045757071,24.2,"{'chromium-browser': 21.123048124920004, 'Xorg': 2.023020526686292, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,79752183,1805770829,277540,1543820
2022-02-25 10:51:13.074000,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 28 minutes",2022-02-22 20:22:14,56.478,7.1,4,0,600.0,600.0,1800.0,16.25,22.0,15.0,"{'chromium-browse': 17.200000000000003, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.6}",8.192524288,1129.484288,75.81909757775503,24.2,"{'chromium-browser': 21.082350729553305, 'Xorg': 2.0201707090746193, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,79839813,1805862601,277703,1544019
2022-02-25 10:52:13.564307,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 29 minutes",2022-02-22 20:22:14,58.426,14.1,4,0,1800.0,600.0,1800.0,36.0,24.75,16.25,"{'chromium-browse': 23.400000000000002, 'mutter': 0.7, 'Xorg': 0.6}",8.192524288,1129.709568,75.35872704146935,24.6,"{'chromium-browser': 21.157645910661714, 'Xorg': 2.0297200979137333, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,79932136,1806307125,277979,1544477
2022-02-25 10:53:13.869059,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 30 minutes",2022-02-22 20:22:14,55.504,6.2,4,0,700.0,600.0,1800.0,17.0,21.5,15.5,"{'chromium-browse': 19.3, 'mutter': 0.7, 'Xorg': 0.6}",8.192524288,1129.725952,75.56851361512864,24.4,"{'chromium-browser': 21.007555516446946, 'Xorg': 2.026170325099194, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,80001093,1806389342,278123,1544749
2022-02-25 10:54:14.228305,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 32 minutes",2022-02-22 20:22:14,56.965,7.2,4,0,900.0,600.0,1800.0,14.75,19.5,15.25,"{'chromium-browse': 18.8, 'mutter': 0.7, 'Xorg': 0.6}",8.192524288,1129.73824,75.0250483969026,25.0,"{'chromium-browser': 21.536571659413795, 'Xorg': 2.0210706514783054, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,80082303,1806477406,278295,1544981
2022-02-25 10:55:14.743264,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 33 minutes",2022-02-22 20:22:14,57.452,11.5,4,0,1800.0,600.0,1800.0,13.5,18.0,15.0,"{'chromium-browse': 17.7, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.5}",8.192524288,1129.730048,74.85045957058749,25.1,"{'chromium-browser': 21.744308364264686, 'Xorg': 2.0185208146678613, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,80372087,1806557075,278620,1545296
2022-02-25 10:56:15.040206,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 34 minutes",2022-02-22 20:22:14,56.965,9.7,4,0,1000.0,600.0,1800.0,10.75,16.5,14.75,"{'chromium-browse': 17.6, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.5}",8.192524288,1129.750528,75.04539709458595,25.0,"{'chromium-browser': 21.53642166901318, 'Xorg': 2.0265203027006273, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,80871619,1807054296,278802,1545531
2022-02-25 10:57:15.485078,0.926,0x0,2.580,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 35 minutes",2022-02-22 20:22:14,61.835,30.6,4,0,1800.0,600.0,1800.0,38.25,24.25,17.5,"{'chromium-browse': 17.3, 'mutter': 0.7, 'Xorg': 0.6, 'python3': 0.5}",8.192524288,1132.376064,74.36624056060413,25.6,"{'chromium-browser': 22.031240000639958, 'Xorg': 2.0504187731985155, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,81273110,1808470107,279971,1547279
2022-02-25 10:58:21.131867,0.926,0x0,2.579,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 36 minutes",2022-02-22 20:22:14,62.322,33.5,4,0,1800.0,600.0,1800.0,61.25000000000001,33.25,21.0,"{'chromium-browse': 10.5, 'mutter': 0.7, 'Xorg': 0.6, 'jupyter-noteboo': 0.4, 'python': 0.4}",8.192524288,1131.679744,76.98462298412902,23.0,"{'chromium-browser': 20.556484384999358, 'Xorg': 2.019270766670933, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,81578862,1822252366,281070,1557029
2022-02-25 10:59:21.422278,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 2 days, 14 hours, 37 minutes",2022-02-22 20:22:14,58.913,26.2,4,0,700.0,600.0,1800.0,57.49999999999999,37.75,23.5,"{'chromium-browse': 10.0, 'mutter': 0.7, 'Xorg': 0.6, 'jupyter-noteboo': 0.4, 'python': 0.4, 'python3': 0.4}",8.192524288,1131.782144,78.01590698195315,22.0,"{'chromium-browser': 18.65250623960067, 'Xorg': 2.0233705042877257, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3556632375527966}",11.0,62.52857344,81701360,1822754972,281550,1557811
2022-02-25 11:00:21.811250,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 38 minutes",2022-02-22 20:22:14,54.53,0.8,4,0,700.0,600.0,1800.0,21.0,30.75,21.75,"{'chromium-browse': 10.0, 'mutter': 0.7, 'Xorg': 0.6, 'python': 0.4, 'python3': 0.4, 'jupyter-noteboo': 0.3}",8.192524288,1131.778048,78.00990736592858,22.0,"{'chromium-browser': 18.666405350057598, 'Xorg': 2.0205706834762576, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3556632375527966}",11.0,62.52857344,81708998,1822771700,281608,1557915
2022-02-25 11:01:22.258083,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 39 minutes",2022-02-22 20:22:14,55.504,3.6,4,0,700.0,600.0,1800.0,7.75,25.25,20.5,"{'chromium-browse': 9.9, 'mutter': 0.7, 'Xorg': 0.6, 'python': 0.4, 'python3': 0.4, 'jupyter-noteboo': 0.3}",8.192524288,1131.78624,79.349121656214,20.7,"{'chromium-browser': 17.350189587866378, 'Xorg': 2.0243204434916167, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3556632375527966}",11.0,62.52857344,81711998,1822786821,281642,1558014
2022-02-25 11:02:22.606155,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 40 minutes",2022-02-22 20:22:14,54.043,0.7,4,0,700.0,600.0,1800.0,2.75,20.5,19.0,"{'chromium-browse': 9.9, 'mutter': 0.7, 'Xorg': 0.6, 'python': 0.4, 'python3': 0.4, 'jupyter-noteboo': 0.3}",8.192524288,1131.782144,79.35087154422116,20.6,"{'chromium-browser': 17.354539309484196, 'Xorg': 2.027920213106361, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3556632375527966}",11.0,62.52857344,81715890,1822803458,281681,1558118
2022-02-25 11:03:22.941138,0.926,0x0,2.582,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 41 minutes",2022-02-22 20:22:14,61.348,15.9,4,0,1800.0,600.0,1800.0,13.25,19.5,18.75,"{'chromium-browse': 9.9, 'mutter': 0.7, 'Xorg': 0.6, 'python': 0.4, 'python3': 0.4, 'jupyter-noteboo': 0.3}",8.192524288,1131.778048,78.3672844937924,21.6,"{'chromium-browser': 18.16228761359273, 'Xorg': 2.025170389095098, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3556632375527966}",11.0,62.52857344,81734647,1829776790,281876,1562924
2022-02-25 11:04:23.598913,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 42 minutes",2022-02-22 20:22:14,62.809,41.7,4,0,1200.0,600.0,1800.0,63.5,33.25,23.5,"{'chromium-browse': 10.700000000000001, 'mutter': 0.7, 'Xorg': 0.6, 'python': 0.4, 'python3': 0.4, 'jupyter-noteboo': 0.3}",8.192524288,1132.68736,78.59996960194547,21.4,"{'chromium-browser': 18.386823243312428, 'Xorg': 2.0314699859209013, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3467638071163446}",11.0,62.52857344,82185893,1830528534,282673,1564077
2022-02-25 11:05:24.459026,0.926,0x0,2.580,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 2 days, 14 hours, 43 minutes",2022-02-22 20:22:14,61.835,38.2,4,0,1800.0,600.0,1800.0,65.0,40.0,26.5,"{'python3': 32.0, 'chromium-browse': 11.700000000000001, 'Xorg': 0.7, 'mutter': 0.7, 'jupyter-noteboo': 0.4}",8.192524288,1133.252608,77.26215522206579,22.7,"{'chromium-browser': 18.677154662101625, 'Xorg': 2.0240704594905923, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3467638071163446}",11.0,62.52857344,82612742,1831044149,283435,1565103
2022-02-25 11:06:24.917108,0.926,0x0,2.582,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 44 minutes",2022-02-22 20:22:14,58.426,13.4,4,0,1800.0,600.0,1800.0,28.999999999999996,34.5,25.75,"{'chromium-browse': 12.200000000000001, 'python3': 3.7, 'Xorg': 0.7, 'mutter': 0.7, 'jupyter-noteboo': 0.4}",8.192524288,1133.277184,77.68717802060668,22.3,"{'chromium-browser': 18.536563659925765, 'Xorg': 2.0221705810828103, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3467638071163446}",11.0,62.52857344,82644656,1831658647,283613,1565666
2022-02-25 11:07:25.249294,0.926,0x0,2.584,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 45 minutes",2022-02-22 20:22:14,57.452,3.6,4,0,1800.0,600.0,1800.0,14.249999999999998,29.25,24.5,"{'chromium-browse': 12.399999999999999, 'python3': 1.9, 'Xorg': 0.7, 'mutter': 0.7, 'jupyter-noteboo': 0.4}",8.192524288,1133.277184,77.59618384423396,22.4,"{'chromium-browser': 18.576111128887753, 'Xorg': 2.024920405094074, 'pcmanfm': 1.6546441027774224, 'mutter': 1.3467638071163446}",11.0,62.52857344,82651055,1831677722,283649,1565767
2022-02-25 11:08:25.553178,0.926,0x0,2.582,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 days, 14 hours, 46 minutes",2022-02-22 20:22:14,59.4,14.5,4,0,1800.0,600.0,1800.0,14.75,26.75,23.75,"{'chromium-browse': 37.4, 'python3': 2.6, 'Xorg': 0.7, 'mutter': 0.7}",8.192524288,1140.518912,76.43775798348905,23.6,"{'chromium-browser': 20.43189235888903, 'Xorg': 2.0306200403174195, 'pcmanfm': 1.6546441027774224}",11.0,62.52857344,82699162,1831799145,283851,1566032
