Time,Voltage,Throttled_Status,Ring_Oscillation,RPI_Model,GPIO_Pin,MAC_Address,Operating_System,Device_Machine,Computer_Name,IP_Address,Uptime,Boottime,CPU_Temp,CPU%,CPU_count,System_Calls,Current_CPU_Freq,Min_CPU_Freq,Max_CPU_Freq,System_Load_Avg_1Min,System_Load_Avg_5Min,System_Load_Avg_15Min,Process_Most_CPU,Physical_Memory,RAM_Usage,Memory%_Avaialbe,Memory%_Used,Process_Most_Memory,Disk_Usage,Disk_Space,Number_bytes_sent,Number_bytes_received,Number_packets_sent,Number_packets_received
2022-02-23 07:08:58.354930,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 10 hours, 46 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,700.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.385728,77.78827155062076,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.763477137463205, 'Xorg': 1.8190335818507615}",10.3,62.52857344,14746430,682329348,81559,517878
2022-02-23 07:09:58.733213,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 47 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,900.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.406208,77.78167197299373,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.76667693267631, 'Xorg': 1.8213834314603865}",10.3,62.52857344,14747925,682335232,81577,517932
2022-02-23 07:10:59.220380,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 48 minutes",2022-02-22 20:22:14,45.277,0.4,4,0,700.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.422592,77.78287189619864,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.76667693267631, 'Xorg': 1.8172836938435941}",10.3,62.52857344,14750294,682342779,81594,517986
2022-02-23 07:11:59.558803,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 49 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.447168,77.78607169141175,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.76667693267631, 'Xorg': 1.819633543453219}",10.3,62.52857344,14750849,682362046,81602,518096
2022-02-23 07:12:59.902659,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 50 minutes",2022-02-22 20:22:14,43.816,0.3,4,0,800.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.467648,77.78572171381032,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.76667693267631, 'Xorg': 1.8091842122104185}",10.3,62.52857344,14754158,682367046,81629,518159
2022-02-23 07:14:00.406085,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 51 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,600.0,600.0,1800.0,0.75,0.25,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.500416,77.78482177140663,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.811484065019839}",10.3,62.52857344,14754923,682371772,81639,518212
2022-02-23 07:15:00.750387,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 10 hours, 52 minutes",2022-02-22 20:22:14,44.79,0.3,4,0,700.0,600.0,1800.0,0.25,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.520896,77.78007207538718,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8138839114296683}",10.3,62.52857344,14757238,682387786,81655,518296
2022-02-23 07:16:01.097084,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 53 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,800.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.549568,77.8075203186996,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8098841674132855}",10.3,62.52857344,14758577,682391648,81672,518344
2022-02-23 07:17:01.584825,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 54 minutes",2022-02-22 20:22:14,45.764,0.4,4,0,700.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.545472,77.79052140662998,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8122340170229105}",10.3,62.52857344,14760892,682407471,81688,518425
2022-02-23 07:18:01.909106,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 55 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,700.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.57824,77.78892150902342,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8145338698323306}",10.3,62.52857344,14761501,682411215,81697,518471
2022-02-23 07:19:02.286212,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 56 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,900.0,600.0,1800.0,1.0,0.25,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.586432,77.78597169781133,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8168837194419556}",10.3,62.52857344,14764546,682414057,81721,518512
2022-02-23 07:20:02.772638,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 57 minutes",2022-02-22 20:22:14,44.79,0.3,4,0,700.0,600.0,1800.0,0.25,0.25,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.602816,77.79237128823755,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.819183572251376}",10.3,62.52857344,14765155,682417831,81730,518555
2022-02-23 07:21:03.153304,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 10 hours, 58 minutes",2022-02-22 20:22:14,45.277,0.4,4,0,700.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.606912,77.78532173940867,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8151838282349928}",10.3,62.52857344,14767470,682420881,81746,518595
2022-02-23 07:22:03.488353,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 10 hours, 59 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,1000.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.651968,77.79302124664021,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8175336778446178}",10.3,62.52857344,14768809,682433141,81763,518678
2022-02-23 07:23:03.905125,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,up 11 hours,2022-02-22 20:22:14,45.277,0.4,4,0,1100.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.668352,77.77437244016383,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.766076971073854, 'Xorg': 1.8198335306540383}",10.3,62.52857344,14772208,682440273,81786,518753
2022-02-23 07:24:04.213123,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 1 minute",2022-02-22 20:22:14,45.277,0.3,4,0,1000.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.68064,77.77737224817612,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.76667693267631, 'Xorg': 1.822183380263663}",10.3,62.52857344,14773027,682445725,81797,518812
2022-02-23 07:25:04.572770,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 2 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,800.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.709312,77.77977209458595,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.76667693267631, 'Xorg': 1.8245332298732881}",10.3,62.52857344,14776282,682455895,81823,518881
2022-02-23 07:26:05.069101,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 3 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.746176,77.77857217138103,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.76667693267631, 'Xorg': 1.8076343114040703}",10.3,62.52857344,14776891,682468893,81832,518962
2022-02-23 07:27:05.410628,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 4 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,900.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.778944,77.77587234416997,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8100341578138996}",10.3,62.52857344,14779430,682477597,81851,519031
2022-02-23 07:28:05.825374,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 5 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,900.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.795328,77.77292253295789,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.812384007423525}",10.3,62.52857344,14780769,682485607,81868,519087
2022-02-23 07:29:06.307955,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 6 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,1100.0,600.0,1800.0,3.25,0.75,0.25,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.807616,77.77987208818635,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8146838602329451}",10.3,62.52857344,14783084,682489201,81884,519139
2022-02-23 07:30:06.675280,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 7 minutes",2022-02-22 20:22:14,44.79,0.3,4,0,700.0,600.0,1800.0,1.25,0.5,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.828096,77.77467242096506,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.81703370984257}",10.3,62.52857344,14784423,682493933,81901,519193
2022-02-23 07:31:07.169112,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 8 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,1100.0,600.0,1800.0,0.5,0.5,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.832192,77.78572171381032,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8129339722257776}",10.3,62.52857344,14787005,682503418,81920,519259
2022-02-23 07:32:07.508683,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 9 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,600.0,600.0,1800.0,0.0,0.25,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.84448,77.78472177780623,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8152838218354026}",10.3,62.52857344,14788686,682509114,81941,519315
2022-02-23 07:33:08.041409,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 10 minutes",2022-02-22 20:22:14,43.816,0.4,4,0,900.0,600.0,1800.0,0.0,0.25,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.877248,77.78627167861256,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8176336714450274}",10.3,62.52857344,14791001,682522966,81957,519395
2022-02-23 07:34:08.427871,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 11 minutes",2022-02-22 20:22:14,43.816,0.4,4,0,900.0,600.0,1800.0,1.0,0.5,0.0,"{'chromium-browse': 3.8, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.897728,77.7698727281454,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8199835210546527}",10.3,62.52857344,14792550,682529300,81976,519457
2022-02-23 07:35:08.915134,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 12 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,700.0,600.0,1800.0,0.25,0.25,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.9264,77.77422244976322,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8159337802380648}",10.3,62.52857344,14795317,682540492,81996,519541
2022-02-23 07:36:09.258214,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 13 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,600.0,600.0,1800.0,0.0,0.25,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.955072,77.77317251695891,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.769926724689622, 'Xorg': 1.8182336330474849}",10.3,62.52857344,14795926,682547612,82005,519595
2022-02-23 07:37:09.603325,0.86,0x0,2.226,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 14 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,900.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,717.983744,77.78177196659414,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758377463842315, 'Xorg': 1.8205834826571101}",10.3,62.52857344,14798971,682551126,82029,519642
2022-02-23 07:38:10.091593,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 15 minutes",2022-02-22 20:22:14,44.303,0.3,4,0,1000.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.000128,77.78667165301421,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758377463842315, 'Xorg': 1.8101341514143097}",10.3,62.52857344,14799580,682555428,82038,519685
2022-02-23 07:39:10.447386,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 16 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.024704,77.7856217202099,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758377463842315, 'Xorg': 1.8124840010239345}",10.3,62.52857344,14801895,682559190,82054,519731
2022-02-23 07:40:10.792052,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 17 minutes",2022-02-22 20:22:14,43.816,0.3,4,0,900.0,600.0,1800.0,1.25,0.25,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.036992,77.77952211058492,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758377463842315, 'Xorg': 1.8084342602073467}",10.3,62.52857344,14803234,682573644,82071,519818
2022-02-23 07:41:11.266751,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 18 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,600.0,600.0,1800.0,0.5,0.25,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.061568,77.78327187060029,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758377463842315, 'Xorg': 1.8107341130167671}",10.3,62.52857344,14805549,682578806,82087,519870
2022-02-23 07:42:11.609420,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 19 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,800.0,600.0,1800.0,4.75,1.25,0.25,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.06976,77.78307188339946,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758377463842315, 'Xorg': 1.813083962626392}",10.3,62.52857344,14806808,682582898,82100,519916
2022-02-23 07:43:11.986478,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 20 minutes",2022-02-22 20:22:14,44.79,0.3,4,0,700.0,600.0,1800.0,1.7500000000000002,1.0,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.098432,77.78337186420069,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758377463842315, 'Xorg': 1.815433812236017}",10.3,62.52857344,14809413,682587798,82122,519964
2022-02-23 07:44:12.452547,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 21 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,600.0,600.0,1800.0,0.5,0.75,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.123008,77.78192195699475,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.758177476641496, 'Xorg': 1.817733665045437}",10.3,62.52857344,14810848,682598704,82134,520035
2022-02-23 07:45:12.794910,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 11 hours, 22 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,600.0,600.0,1800.0,0.25,0.5,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.163968,77.77947211378472,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.8137339210290542}",10.3,62.52857344,14812337,682613293,82147,520118
2022-02-23 07:46:13.138947,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 23 minutes",2022-02-22 20:22:14,45.277,0.3,4,0,600.0,600.0,1800.0,0.0,0.5,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.17216,77.77692227697428,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.8160837706386792}",10.3,62.52857344,14814942,682616843,82169,520162
2022-02-23 07:47:13.617995,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 24 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,600.0,600.0,1800.0,0.0,0.25,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.200832,77.77662229617304,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.8183836234480992}",10.3,62.52857344,14815991,682628979,82180,520235
2022-02-23 07:48:13.961216,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 11 hours, 25 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,700.0,600.0,1800.0,0.0,0.25,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.204928,77.77472241776526,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.8207334730577243}",10.3,62.52857344,14818019,682633765,82195,520283
2022-02-23 07:49:14.308147,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 27 minutes",2022-02-22 20:22:14,45.277,0.4,4,0,800.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.2336,77.77847217778063,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.8230833226673495}",10.3,62.52857344,14819798,682648175,82214,520368
2022-02-23 07:50:14.795336,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 28 minutes",2022-02-22 20:22:14,46.251,0.4,4,0,1100.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.245888,77.76812284013823,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.8189835850505567}",10.3,62.52857344,14822113,682652243,82230,520412
2022-02-23 07:51:15.156576,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 11 hours, 29 minutes",2022-02-22 20:22:14,44.79,0.4,4,0,1000.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.6999999999999997, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.266368,77.78057204338923,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.808584250607961}",10.3,62.52857344,14822722,682657483,82239,520465
2022-02-23 07:52:15.518968,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 30 minutes",2022-02-22 20:22:14,44.303,0.4,4,0,600.0,600.0,1800.0,0.0,0.0,0.0,"{'chromium-browse': 3.6, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.290944,77.77652230257263,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.810934100217586}",10.3,62.52857344,14826018,682662271,82266,520519
2022-02-23 07:53:21.011748,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 11 hours, 31 minutes",2022-02-22 20:22:14,45.764,0.4,4,0,600.0,600.0,1800.0,1.7500000000000002,0.5,0.0,"{'chromium-browse': 3.6, 'Xorg': 0.6, 'mutter': 0.5, 'python': 0.3}",8.192524288,718.311424,77.78192195699475,22.2,"{'python3': 6.7926652694227565, 'chromium-browser': 16.761477265455014, 'Xorg': 1.813233953027006}",10.3,62.52857344,14826939,682667333,82277,520574
